[[0:04 | t=4]] [музыка]
[[1:58:46 | t=7126]] в галерею фидов. Дальше мы можем немножко поработать с полученными данными. То есть если мы выгрузили наши товары и нам не хватает заголовков, то есть мы подгружаем ключевые слова и генерируем больше параметров фиде, чем изначально есть на сайте. Ну есть такая небольшая хитрость, да, мы таким образом улучшаем наш фид. А, следовательно, исходя из этой логики, что мы сделали? Мы собрали фит, запустили фит, а
[[1:59:16 | t=7156]] запустили рекламные кампании, опять же почистили все сегменты, то есть сбалансировали рекламные кампании. Я много делаю аудитов и часто вижу, что, э, коллеги мои, и я раньше так делал, мы не спускаемся в глубину рекламных кампаний, то есть мы смотрим базовые там компания, группы, да, и дальше бывает не заходим. А на самом деле, чем больше перед нами будет сегментов, тем лучше. Это раз. И второе, есть связки сегментов, которые могут давать ээ такие
[[1:59:48 | t=7188]] иногда неожиданные результаты. То есть, как вот, ээ, мои коллеги говорили, да, бывает иногда не подумаешь, что женский пол лучше конвертирует, а на самом деле на этапе знакомства с каким-нибудь отделочным материалом, кровлей, фасадом, да, то есть может выбирать женский профиль, а потом просто передаются реквизиты для мужа, да, и купи, пожалуйста, мне вот это, вот это, вот это. Вот. Соответственно, чем больше мы сегментов просматриваем, анализируем и
[[2:00:19 | t=7219]] балансируем, тем лучше. В помощь специалистам и в помощь нашим коллегам, да, опять же наш плагин, который позволяет в режиме одного окна, а изменять параметры корректировок на сегменты для всех рекламных кампаний. То есть вам нет необходимости заходить в каждую рекламную кампанию. Вы в режиме одного окна вывели себе там 50 рекламных кампаний и отредактировали сегменты. Под сегментами здесь понимаю специфику презентации, здесь может быть не видно.
[[2:00:49 | t=7249]] Основные сегменты, которые мы редактируем, пол связке с возрастом, устройства, ключевые слова, типы таргетинга и так далее. То есть это информация для специалистов. А что мы решили дальше, когда мы увидели, да, после сегментации, после проработки сегментов, оптимизации рекламных компаний, мы увидели, что, а, ситуация стала улучшаться, и фиды действительно вот скажу своё мнение, надеюсь, оно совпадает с коллегами. Фиды в большинстве случаев дают результат
[[2:01:19 | t=7279]] подешевле. А, наблюдая тенденцию, где-то с начала 2025 года фиды и результаты по фидам стали дорожать, то есть лид дорожает, но всё равно в целом, если брать поиск и сравнивать его, может быть, некорректно сравнивать напрямую, да, но лиды обычно в компаниях на Фиде они намного дешевле. В два раза надо бывает, в три раза бывает дешевле, чем в поиске. Значит, дальше, что мы сделали с
[[2:01:49 | t=7309]] клиентом? Мы мы всё-таки э решили перейти на Bitриx. Мы меняли структуру сайта, поменяли наполняемость сайта, подключили модули генерации фидов уже, э, которые идут в связке с CMской. А дальше идёт связка с метрикой SC Touch. Потому что всё-таки выяснили, что специфика заявок в данном бизнесе - это звонки и обращения. Также коллега упомянула, mailтреacking тоже очень редкая вещь, но в данной нише
[[2:02:21 | t=7341]] она очень полезная. То есть это когда у нас подставляется для разных пользователей, и мы, соответственно, по мейлу можем отследить тоже источники, если кто-то напрямую напишет через сайт. После этого, э, увидели результат. У нас цена лида упала, ну, тут на старте она вообще была в пределах 10.000 руб. за лид. Потом она стала падать. И вот там в текущий момент, да, мы пришли к тому, что у нас, а, в среднем цена лида, она плюс-минус колеблется в пределах 1.000 тире 1.1500 руб. Понятное дело, что
[[2:02:54 | t=7374]] сегменты можно для кейса нарезать разные. Бывают времена, когда у нас цена лида скачет, что-то поломалось, где-то какие-то площадки новые появились, где-то что-то с видом. встречались ситуации, когда товарную галерею и там что мы видим там мы видим я практически все позиции. Вот такое тоже бывает, э, к сожалению. Соответственно, у нас цена лида, она такая варьируется. Я выбрал, да, тот момент, который нам зафиксировал более
[[2:03:26 | t=7406]] интересный. После того, как фит начинает работать, мы также его анализируем, нарезаем каждую рекламную кампанию в специальную табличку и в табличке ищем некоторые закономерности в связках там рекламная кампания плюс возраст, объявление плюс возраст, потом пол привязываем и вот так вот идём, а, сегментируя, нарезая сре, так сказать, да, оптимизируем стоимость лида таким образом. И этот процесс бесконечный, то есть системный анализ чем хорош? тем, что его надо делать бесконечное
[[2:03:57 | t=7437]] количество раз. И, соответственно, с каждым разом мы, э, улучшаем рекламные кампании. Если у нас случается какой-то перекос, что-то идёт не так, соответственно, всегда откатываемся, смотрим лог действий. Поэтому тоже мы используем Google таблицы в своей работе. Значит, да, резюмируя, что у нас получилось, то есть при аудите на старте у нас средняя цена лида была там плюс-минус 3.200 руб. Сейчас на, ну, не сейчас, а в тот момент, когда мы делали этот кейс, это начало летнего сезона, там середина, это 1.000 руб., да,
[[2:04:28 | t=7468]] количество заявок выросло. Бюджет мы не смогли масштабировать. Это небольшой клиент, небольшой интернет-магазин с локальным офисом, с представительством. То есть у них бюджеты до 100.000 руб. Но выделить средства на обновление сайта они смогли, подключили. Сейчас идёт другой этап. Об этом возможно в следующих кейсах. Всем спасибо за внимание. Если есть вопросы, рад буду пообщаться. Вроде в тайминг тоже. >> Владимир, ты в тайминге. Сть. Тебе огромное спасибо скажу кейс клёвый,
[[2:05:00 | t=7500]] технически сложный, на мой взгляд, для восприятия, особенно с учётом того, что шестой докладчик. Но я слушал с интересом. Давайте послушаем вопросы от нашей аудитории. Я прошу организаторов запустить сейчас нашу голосовалку. Напоминаю, что нам нужно проголосовать за кейс Владимира от одного до пяти. Вот уже голосовалка появилась на экране. Ставим свои оценки и смотрим, что у нас получается. Сначала вижу технический вопрос, будет ли запись? Я уже говорил, да, запись будет. Её можно найти будет на, а, социальных сетях, на площадках,
[[2:05:30 | t=7530]] простите, вот Vitamin Tools, это ВК видео, это YouTube и ещё в Telegram можно посмотреть анонсы и ссылки на все эти площадки. Теперь вопросы по сути первый вопрос. Анатолий тебя спрашивает, что за автоматизацию используете для анализа рекламной кампании? Да, у нас есть отдел технический. Значит, по сути, мы соединили, если простым языком мы через АПИ выгружаем максимальное количество возможных возможной информации, возможных ячеек в базу
[[2:06:01 | t=7561]] данных, подключаем нейронку и через нейронку делаем анализ. Мы совмещаем, грубо говоря, сегменты между собой, то есть пол, возраст, тип рекламного объявления, там площадки и так далее, и стараемся найти какие-то отклонения в привязке к конкретным целям. То есть когда у нас простроена чётко понятная цель для рекламной кампании. И, соответственно, мы по этой цели стараемся оптимизировать рекламные кампании. Бывают такие истории, что если мы видим какой-то раздел на сайте не конвертит или какие-то товары не конвертят, ну, мы, естественно, их
[[2:06:32 | t=7592]] отключаем в пользу того, что конвертирует. И бывают ситуации, когда из огромных рекламных кабинетов мы сужали, сужали, сужали и там через год, через два вот в других нишах, да, в автомобизнесе у нас, в автомобильном, у нас бывает там две модели крутятся, ну, два автомобиля, грубо говоря, и всё. То есть мы понимаем, где можем найти лиды, сужаемся и, соответственно, даём результат. >> Хорошо. Следующий вопрос. Фиды автообновляемые использовали при окончании товаров? Они пропадали из
[[2:07:02 | t=7622]] товарных объявлений или нет? >> Нет, мы столкнулись с этой проблемой, когда мы только начинали делать наш инструмент. Да, действительно, в начале они были не оббновляемые, но потом мы дописали плагин, который позволял делать переобчейке, ну, по технически, да, по диво стоимости. И, соответственно, таблица сырялась и цены выставлялись, да. Мы мы выкладывали их на хостинг в определённую папку и к ней подцеплялись. >> Угу. >> Да, это такое, я повторюсь, это временное решение. То есть, если вдруг у
[[2:07:32 | t=7652]] вас появился клиент или вы как специалист работаете с интернет-магазином, у которого нет возможности делать фиды, то это решение, но оно временно, то есть оно, естественно, не панаце, обязательно, конечно, надо стараться переходить на темссистемы и и там, где можно выгрузить фиды. Это всё будет работать с фильтрами, с фильтрацией, со всеми делами, со всеми вытекающими. >> Угу. Владимир, спасибо. Друзья, я напоминаю, что нужно переключиться на вкладку вебинара, проголосовать за кейс
[[2:08:02 | t=7682]] Владимира и, наверное, мы пойдём дальше. Вопросы кончились. Видимо, люди под конец тоже такие, знаешь, техничко уже так грузанул их прямо плотненько, и все пошли переваривать и думать. Кейс сильный, я оценил, но прямо такой сложный технический. Прямо >> я не буду говорить, что у меня есть какие-то конкретные слоты под консультацией. У меня довольно-таки редкая фамилия. Все, кто меня найдут в Telegram или в других источниках, пишите. Буду рад пообщаться, поделиться мнениями безлимитно. >> Всё, Владимир, спасибо тебе большое.
[[2:08:32 | t=7712]] >> Спасибо. Спасибо, что пригласили. Очень вас. >> Да. А мы, господа, переходим плавно к нашему последнему докладчику на сегодня. Осталось не так уж и много времени, и я приглашаю в нашу виртуальную студию Игоря Стаценко, мидл авитолога в агентстве Аганов Digital. Игорь, мы тебя очень сильно ждём. Присоединяйся. А так да. Всем добрый день. >> Тебя слышно и тебя видно прекрасно с первого раза. >> Отлично. >> Всё. Слово твоё 15 минут.
[[2:09:03 | t=7743]] >> Ну всё, я готовём. >> Пойдём. >> А так всем ещё раз добрый день. Аа сегодня представим а наш кейс, как мы с помощью платформы Авито для онлайн-магазина строительных материалов увеличили прибыль на 150% и, соответственно, вырастили, уменьшили то есть стоимость лида в два раза. А давайте я повторно представлюсь. Меня зовут Игорь. Я являюсь авитологом маркетингового агентства Agan of Digital. А мы занимаемся продвижением
[[2:09:33 | t=7773]] бизнеса с помощью маркетинговых digitalтал инструментов, занимаемся веб-разработкой. дизайном SMM. Работаем с предпринимателями по России, по России и, в принципе, по всему миру. Вот уже реализовали более 450 успешных проектов. А вот одни из наших наиболее крупных партнёров. И также являемся официальным партнёром Авитом. С площадкой работаем более 7 лет. И именно это направление является нашим флагманским направлением, а, нашей специализации,
[[2:10:04 | t=7804]] а, по всём спектре широких услуг. А давайте тогда перейдём к кейсу. А, подробнее по кейсу. А, сама компания Kit стройматериала представляет собой онлайн-магазин стройматериалов, а основным источником трафика, который является именно платформа Avitam. Вот. Итак, в целом, а, компания закрывает полный спектр строительных материалов. То есть их цель, а, найти клиента, который находится на этапе начала, а,
[[2:10:34 | t=7834]] строительства дома, ремонта квартиры и закрыть полностью его потребность под ключ. А перед началом работы у клиента уже была выстроена исходная модель. Основное продвижение, а, составлялось, а, именно по двум товарам. Это была штукатурка двух разных брендов. А клиент для себя уже какие-то выводы сделал, что на основе продвижение именно этих товаров можно искать а более целевые лиды и закрывать
[[2:11:05 | t=7865]] клиентов на большие продажи. То есть первичный лид поступает по штукатурке, отдел продаж выявляет дополнительную потребность, а далее уже осуществляется до продажи. Вот. Ну и целью самой модели заключается совершение в дальнейшем уже по повторных продаж и заключение долгосрочного сотрудничества, а с полученными клиентами. А задача перед нами стояла довольно чёткая: увеличить количество лидов в два раза. А до этого в среднем клиент
[[2:11:36 | t=7896]] получал примерно по 100 лидов в месяц, а цена лида составляла около 1.000 руб. также в среднем. А для того, чтобы решить эту задачу, мы предложили клиенту три основных шага. Это масштабирование успешной категории, то есть увеличение охвата именно по продвижению штукатурки. А так как клиент предлагает полный спектр стройматериалов, мы предложили найти новые и эффективные товарные группы, а которые позволят работать именно в таком же формате, искать
[[2:12:07 | t=7927]] клиента на начальном этапе строительства и уже закрывать в дальнейшем его дополнительные потребности. Вот. Ну и, соответственно, после размещения новых товаров тестировать спрос на них, брать обратную связь по лидам и оптимизировать расход, оптимизировать стоимость лида, что для нас являлось основным фактором. Так, минуту. А давайте перейдём к первому этапу. Начали сотрудничество с клиентом мы в апреле. А до нас клиент в марте получил
[[2:12:38 | t=7958]] 85 лидов по цене 926 руб. Как уже ранее озвучивал, шаги, которые мы предложили для масштабирования рекламного кабинета, а профиля Авито, а мы на основе их добавили новые категории. Это был гипсокартон, пенополистирол, грунтовки, смеси для пола и напольные покрытия. Почему именно эти категории мы выбрали? В принципе, складывалось складывался выбор.
[[2:13:08 | t=7988]] Слайд перешёл, извиняюсь. Выбор формировался именно на основе внутренней аналитики спроса Авита. Мы анализировали количество лидов, количество объявлений, то есть уровень конкуренции, количество продавцов и среднее количество лидов на одно объявление в данной нише. Ну и, соответственно, выбрали а данные категории как наиболее эффективные. Вот. А дальнейшей целью уже было, а собрав лиды с этих категорий, их
[[2:13:38 | t=8018]] проанализировать, сделать выводы по качеству лидов, по их цене, взять обратную связь у клиента, получается ли по их исходной бизнес-модели закрывать лиды в успешную сделку и уже далее масштабировать более эффективные категории. А как результат, за первый месяц мы получили 279 лидов по цене 430 руб. То есть, в принципе, задачу от клиента мы закрыли уже в первый месяц. Более чем в два раза увеличили количество лидов и снизили стоимость лида, а, более чем в два раза.
[[2:14:11 | t=8051]] А далее переходим ко второму этапу. Здесь мы уже на основе а первого месяца сделали какие-то выводы. Выбрали наиболее эффективные категории, а они это были гипсокартон, пенополистирол и штукатурка. А, соответственно, взяли обратную связь у клиента. по этим направлениям удобнее всего отделу продаж было работать с клиентами. И наиболее эффективно работа строилась именно по рядам с этих направлений. А как мы их выбирали, тоже расскажу. А мы,
[[2:14:41 | t=8081]] соответственно, создавали в свою очередь небольшую такую таблицу Excel, куда выгружали данные с Авито, а далее уже автоматизированно с данных, которые Авито нам даёт, а, делили объявления и их показатели на отдельные товарные группы. по каждой товарной товарной группе мы составляли стандартную табличку, там показы, просмотры, контакты и конверсии из показав просмотр, из контакта, из просмотра в контакт и конверсия из контакта в продажу. Вот. И таким образом мы пришли
[[2:15:11 | t=8111]] к выводу по наиболее эффективным а категориям. И также с помощью этой таблицы постоянно разрабатываем маркетинговые гипотезы. То есть, если видим, что конверсия из показов просмотр проседает, мы берём наш чек-лист, как это на Авито исправлять, исправляем, повышаем конверсию, видим, что падает конверсия с просмотра в контакт, разрабатываем гипотезы, повышаем конверсию из просмотра в контакт. Вот. Либо видим, что всё хорошо, и пытаемся это масштабировать продвижением, увеличением количества объявлений, ассортимента и так далее.
[[2:15:44 | t=8144]] Соответственно, как итог второго этапа, у нас 210 лидов по цене 569 руб. Здесь можно заметить, что лив стало меньше и цена чуть стала выше. Но а тоже отмечу, что лиды стали более целевыми. Клиент стал получать лиды именно по тем направлениям, по которым ему было получать их более интересно и закрывать, соответственно, большее количество лидов на продажу. Вот. а также более слабые категории
[[2:16:14 | t=8174]] товарной группы, которые мы тестировали, но они зашли не так хорошо, как те, которые мы выбрали для продвижения, мы всё равно оставили в профиле. Они работают а практически на органи. То есть либо клиент находит их по какому-то узкому запросу, ища определённый товар, а либо нам помогает блок другие объявления компании. он на Авито становится доступен при покупке, а, подписки на профессиональные инструменты уровня максимальное. То есть без этой подписки
[[2:16:44 | t=8204]] а клиенты видят под нашим объявлением блок рекомендации, а где м видно только объявление других компаний. Ну, то есть, соответственно, стандартный блок рекомендации, там другие штукатурки, другие гипсокартоны, условно. Вот. А с подпиской видят только наши объявления. И так как ассортимент у нас остался довольно широкий, хоть большую часть его мы не продвигаем, клиент в этом блоке видит другие товары и которые, возможно, его могут больше заинтересовать, чем а изначальный товар,
[[2:17:15 | t=8235]] по которому он зашёл к нам. И видя другие предложения, он может перейти в это предложение и оставить также нам свой контакт, что, в принципе, приносит дополнительный трафик э по довольно низкой цене. А вот и перейдём к практически завершающему этапу. Здесь будет третий и четвёртый этап. А на третьем этапе, а мы выбрали всё-таки два направления. Сделали акцент на штукатурку, на уже проработанное направление и стали масштабировать гипсокартон. А подключили
[[2:17:46 | t=8266]] здесь аналитику продаж. То есть ранее мы брали от клиента только обратную связь по продажам. Полидам, точнее. Получается у них закрывать на сделку? Не получается, по каким категориям получается? по каким не получается. А здесь мы конкретно уже стали брать цифры, стали брать суммы продаж, средние чеки и в нашу аналитику, в нашу таблицу Excel включать, э, конкретно данные по суммам продаж, именно по суммам первичных продаж. А как итог третьего месяца, мы, соответственно, с узелим а
[[2:18:16 | t=8296]] интенсивность продвижения на две категории, получили меньше рядов, но более целевых по цене 770 руб. А по данным от клиента, первичные продажи за месяц составили 1.619.000. Вот. Ну и для сравнения, до работы с нами первичные продажи составляли примерно 650.000 руб. в месяц. То есть результат конкретно для нашего клиента, для частного случая а мы получили хороший. И в крайнем этапе, который представим а
[[2:18:46 | t=8326]] в этой презентации, а будет июль, четвёртый месяц, четвёртый этап, четвёртый месяц сотрудничества. Здесь мы решили закрепить результат, а, получили 239 лидов на тех же продвигаемых направлениях вместе с органическими рядами, которые получали с других товарных категорий, по цене всего 618 руб. А сумма продажи за июль составила примерно 1.700. А, а что мы изменили именно в этот месяц? Мы подключили инструмент для
[[2:19:17 | t=8357]] автоматизации настройки цены просмотром. А видр он позволял нам именно находиться в топе в наиболее активные часы спроса и скрывать объявление дальше по поиску, а время, когда спрос ниже, ну, путём настройки самого этого инструмента. В принципе, инструмент нам очень понравился. Он работает максимально эффективно. Это как раз позволило нам оптимизировать расход, снизить стоимость лида и масштабировать уже проверенную
[[2:19:47 | t=8387]] стратегию. А на этом, в принципе, по этапам всё. А здесь мы можем подвести небольшие итоги. Соответственно, прибыль выросла на 150%, стоимость лида у нас снизилась в два раза, а принесли клиенту стабильный поток лидов и сделали вывод, что органика плюс реклама и работают в связке максимально эффективно. Вот. И из этого кейса, в принципе, можно а вынести, чтобы масштабировать необходимо сильные категории. слабые
[[2:20:18 | t=8418]] использовать для органики, а подключать аналитику показателей Авито и автоматизацию возможные инструменты для автоматизации. Авито, потому что не просто площадка для размещения, Авито - это площадка для стабильных продаж. Всем спасибо большое за внимание. Буду рад ответить на ваши вопросы. >> Игорь, спасибо тебе, что дошёл. Всегда клёво, когда доходят профильные специалисты. Не только собственники, которым, не знаю, коллеги там где-то сделали доклад, либо которые сами там
[[2:20:49 | t=8449]] поверхностно смотрят, а когда приходят те, кто прямо руками в этом копается, разбирается и каждый день с этим работает. Поэтому тебе ещё раз большое спасибо. Сейчас выведут голосовалку за твой кейс. Спасибо, друзья. Вот она появилась. Давайте финально переключимся со всех наших параллельных вкладок, рабочих задач, чатиков и прочего. Проголосуем за кейс Игоря. Поставим ему оценки, поставим ему огня немножечко в чат. вон реакции вижу уже пошли какие-то. И я пока буду читать тебе вопросы. Спрашиваю тебя, Андрей, а в Авито эффективнее продвигать сами
[[2:21:20 | t=8480]] материалы или уги по их установке, монтажу материалов, например, что тоже строительной тематики? >> А, смотрите, на самом деле зависит от самого предложения компаниям. То есть у нас был именно клиент, который мм предлагает более бюджетные предложения, чем стандартные магазины, физические магазины. То есть здесь вот, например, на штукатурке была цена ниже рынка, мы с этой ценой берём клиента и уже на другие товары его проще закрыть, потому что
[[2:21:51 | t=8511]] изначально лояльность клиента получили. А вот, то есть именно по каким-то стройматериалам, по строительным смесям я бы сказал, что выгоднее всё-таки размещать и продавать их как товары. Вот. Но если есть возможность осуществлять именно какие-то услуги, то есть ту же штукатурку стен, шпаклёвку, покраску и при этом иметь а базу мастеров и поставщиков, которые эти товары могут предложить по выгодной
[[2:22:21 | t=8541]] вам цене, а вы, соответственно, на продаже этих товаров товаров заработаете вместе с э продажей услуги ремонта, то можно пробовать и так, а как будто равнозначно довольно размещение в услугах и в стройматериалах. Нужно рассматривать именно частные кейсы и проводить аудит и, соответственно, уже делать вывод, что конкретно для вашего случая будет более выгодным. >> Спасибо. Полина спрашивает тебя, какой у клиента был ежемесячный бюджет? >> А, начинали мы примерно с 90.000 руб.
[[2:22:53 | t=8573]] Дошли в районе 200.000 руб. в месяц. >> Угу. Продолжаем. >> А ты крутил рекламу? Твоя компания крутила рекламу за просмотры или делали разовые размещения? >> А, за размещение. Сейчас в стройматериалах, если профессиональный профиль мы берём, то возможность размещаться только за просмотры есть. То есть тариф за просмотр доступен и, соответственно, продвижение работает с настройкой цены просмотра. >> Угу. Елена спрашивает: "Продолжил ли
[[2:23:25 | t=8605]] дальше клиент с тобой работать или это был разовый проект, и клиент решил дальше сам вести Авито?" >> А нет, с клиентом мы сейчас сотрудничаем. У нас, в принципе, сотрудничество уже получается с апреля, это сейчас девятый месяц. Ну, практически полгода мы уже с клиентом работает, работаем, клиент доволен, вот и планирует дальше ток развиваться. >> Огонь. Огонь. И у Андрея финальный вопрос. Если товар недорогой, например, шторы и маски скидки, много гаражников есть. Гаражники, видимо, те, кто продаёт
[[2:23:55 | t=8635]] там самостоятельно. Есть ли смысл продвигаться в Авито? Так, а здесь уточнить всё понял, да? Смысл продвигаться в любом случае есть. На Авито есть как клиенты, которые ищут и подешевле. Можно найти и дорогой сегмент. Вот. Но если у вас именно шторы мо скидки, они ниже рынка, то можно не смотреть на гаражников, если так назовём их, и продвигаться спокойно, как
[[2:24:26 | t=8666]] компания. Мы в любом случае сделаем приятное, выгодное предложение для клиента, а вот и найдём нашу аудиторию. >> Навита, к сожалению, конкретного таргета нет. Вот. Но продвижением, расширением охвата нашего клиента сможем найти. >> Да. И вот Полина тебя решила напоследок спросить, рассчитана ли аудитория клиента на розницу? >> Аудитория рассчитана на розницу, но всё равно для привлечения лидов. То есть там такая бизнес-модель, грубо говоря, что а
[[2:24:56 | t=8696]] продажа идёт даже там от одного мешкатурки, но при этом лид номер клиента попадает в базу, и потом клиент, наш клиент уже рассчитывает на повторные продажи этому клиенту, который зашёл на один мешок. Ну и в принципе всё работает. Бизнес-модель у клиента успешная. >> Угу. Спасибо тебе большое. Тебе тут массово в чате благодарят. Накидывают тебе кучу огня. Видимо, кейс, правда понравился. >> Большое спасибо. А, спасибо, коллеги. Я предлагаю закрывать голосование. Давайте
[[2:25:26 | t=8726]] ещё 3 2 1 и мы его убираем с экрана. Надеюсь, что мои сейчас Да, всё отлично. Мои коллеги всё-таки на острове коммуникации тоже находятся. Прекрасно. Да, Игорь, мы тебя отпускаем. >> Сейчас у нас буквально 2-3 минутки, и мы будем уже подсчитывать голоса. Собственно, пока за кадром мои коллеги, мои соорганизаторы считают кропотливо итоги, подсчитывают, сколько за кого вы отдали голосов. Я хочу вам подсветить
[[2:25:56 | t=8756]] ещё немножечко информации про Vitamin Tools как про организаторов этой конференции. А я обратил внимание, что многие из нас, те, кто здесь собрался - это маркетологи, кто-то представители агентств, судя по тому, что вы голосовали, есть представители заказчиков. Я хочу отметить такую возможность в рамках экосистемы Витамин Tools, как возможность построения реферальной сетки. Условно, если вы ведёте какой-то определённый пул клиентских проектов, то вы можете выстроить свою собственную реферальную сеть, то есть привести туда несколько
