/Users/n.scherbakov/vitamin-speaker-talks/work/../transcripts/Ниши-и-маркетплейсы/2026-02-12__Маркетинг_и_продажи_под_ключ_X6_окупаемости_с_холодного_трафика_онлайн-школе_AI-.txt	RTJ-ichIEDQ	2676	Ниши-и-маркетплейсы	Образование-и-онлайн-школы	Маркетинг и продажи под ключ: X6 окупаемости с холодного трафика онлайн-школе AI-видеопродакшена
/Users/n.scherbakov/vitamin-speaker-talks/work/../transcripts/Ниши-и-маркетплейсы/2026-06-10__Кейс_500_заявок_для_клиники_лечения_варикоза_и_рост_эффективности_рекламы_почти_.txt	NkBYdhly-Go	5590	Ниши-и-маркетплейсы	Медицина-и-клиники	Кейс: 500 заявок для клиники лечения варикоза и рост эффективности рекламы почти до 100%
/Users/n.scherbakov/vitamin-speaker-talks/work/../transcripts/Ниши-и-маркетплейсы/2026-04-14__Как_привлекать_недорогие_лиды_с_высокой_конверсией_во_ВКонтакте_на_примере_жилой.txt	5w7ROfd3oqs	3806	Ниши-и-маркетплейсы	Недвижимость-и-девелопмент	Как привлекать недорогие лиды с высокой конверсией во ВКонтакте на примере жилой недвижимости (кейс Владислава Потолкова)
/Users/n.scherbakov/vitamin-speaker-talks/work/../transcripts/Ниши-и-маркетплейсы/2025-10-02__1500_рублей_за_лид_для_агрегатора_финансовых_услуг_через_Яндекс.Директ_и_SEO.txt	DhMzEoAUdeE	5000	Ниши-и-маркетплейсы	Финансы-и-финтех	1500 рублей за лид для агрегатора финансовых услуг через Яндекс.Директ и SEO
/Users/n.scherbakov/vitamin-speaker-talks/work/../transcripts/Ниши-и-маркетплейсы/2025-11-05__Как_выжать_максимум_из_медийной_рекламы_на_Авито_запуск,_аналитика,_масштабирова.txt	VxGVgP-i9dk	2514	Ниши-и-маркетплейсы	Авито	Как выжать максимум из медийной рекламы на Авито: запуск, аналитика, масштабирование и рост конверсий
/Users/n.scherbakov/vitamin-speaker-talks/work/../transcripts/Ниши-и-маркетплейсы/2025-11-11__16_млн_выручки_на_турах_без_роста_бюджета_перестройка_маркетинга_тревел-проекта_.txt	xZ6t-IfaSP8	1419	Ниши-и-маркетплейсы	Стратегия-и-медиапланирование	16 млн выручки на турах без роста бюджета: перестройка маркетинга тревел-проекта в систему
/Users/n.scherbakov/vitamin-speaker-talks/work/../transcripts/Ниши-и-маркетплейсы/2026-04-16__424_заявки_по_101_рубль_на_приём_хирурга-травматолога_через_таргет_и_личный_брен.txt	VJ2sQNIWn4A	9595	Ниши-и-маркетплейсы	Медицина-и-клиники	424 заявки по 101 рубль на приём хирурга-травматолога через таргет и личный бренд врача (клиника «Ухтомед»)
/Users/n.scherbakov/vitamin-speaker-talks/work/../transcripts/Ниши-и-маркетплейсы/2025-08-06__ВКонтакте_для_клиники_косметологии_и_лазерной_эпиляции_1500+_заявок_в_год_по_цен.txt	rZbOhsrbPCM	2914	Ниши-и-маркетплейсы	Медицина-и-клиники	ВКонтакте для клиники косметологии и лазерной эпиляции: 1500+ заявок в год по цене до 1350 руб
/Users/n.scherbakov/vitamin-speaker-talks/work/../transcripts/Ниши-и-маркетплейсы/2026-06-18__Авито_Здоровье_как_новый_агрегатор_трафика_для_клиник_в_2026_году.txt	rZICwWkzGNk	4634	Ниши-и-маркетплейсы	Медицина-и-клиники	Авито Здоровье как новый агрегатор трафика для клиник в 2026 году
/Users/n.scherbakov/vitamin-speaker-talks/work/../transcripts/Ниши-и-маркетплейсы/2026-02-19__Авито_Реклама_как_источник_новых_клиентов_кабинет,_форматы,_таргетинг,_обновлени.txt	5xYaeDIidjU	2799	Ниши-и-маркетплейсы	Авито	Авито Реклама как источник новых клиентов: кабинет, форматы, таргетинг, обновления
/Users/n.scherbakov/vitamin-speaker-talks/work/../transcripts/Ниши-и-маркетплейсы/2025-08-06__Контекстная_реклама_для_стоматологии_с_ROMI_567%_и_сквозная_аналитика_до_денег_в.txt	rZbOhsrbPCM	4039	Ниши-и-маркетплейсы	Медицина-и-клиники	Контекстная реклама для стоматологии с ROMI 567% и сквозная аналитика до денег в кассе
/Users/n.scherbakov/vitamin-speaker-talks/work/../transcripts/Ниши-и-маркетплейсы/2026-02-12__Авито_как_канал_продаж_для_учебного_центра_873_лида_за_3_месяца_по_195_₽.txt	RTJ-ichIEDQ	6173	Ниши-и-маркетплейсы	Образование-и-онлайн-школы	Авито как канал продаж для учебного центра: 873 лида за 3 месяца по 195 ₽
/Users/n.scherbakov/vitamin-speaker-talks/work/../transcripts/Ниши-и-маркетплейсы/2025-08-06__Как_увеличить_выручку_медцентра_в_3,8_раза_с_помощью_контекстной_рекламы.txt	rZbOhsrbPCM	309	Ниши-и-маркетплейсы	Медицина-и-клиники	Как увеличить выручку медцентра в 3,8 раза с помощью контекстной рекламы
/Users/n.scherbakov/vitamin-speaker-talks/work/../transcripts/Ниши-и-маркетплейсы/2025-07-23__Медийная_реклама_на_Ozon_для_бизнеса_любого_масштаба.txt	_Vi5uQ0ykPg	1815	Ниши-и-маркетплейсы	Маркетплейсы-и-ритейл-медиа	Медийная реклама на Ozon для бизнеса любого масштаба
/Users/n.scherbakov/vitamin-speaker-talks/work/../transcripts/Ниши-и-маркетплейсы/2026-07-01__Как_бизнесу_расти_за_счёт_продвижения_объявлений_на_Авито_кабинет_Avito_Pro,_ана.txt	m5OLkZn9DpA	268	Ниши-и-маркетплейсы	Авито	Как бизнесу расти за счёт продвижения объявлений на Авито: кабинет Avito Pro, аналитика спроса, вертикали и категории, инструменты продвижения и подписки, кейсы
/Users/n.scherbakov/vitamin-speaker-talks/work/../transcripts/Ниши-и-маркетплейсы/2026-07-01__20_брендов,_10_городов,_13,6_млн_показов_как_вести_Авито_Рекламу_для_автохолдинг.txt	m5OLkZn9DpA	5858	Ниши-и-маркетплейсы	Авто-и-дилеры	20 брендов, 10 городов, 13,6 млн показов: как вести Авито Рекламу для автохолдинга и не сжечь бюджет — прогнозатор, креативы, сегментация по брендам, дешёвый клик, верификация трафика
/Users/n.scherbakov/vitamin-speaker-talks/work/../transcripts/Ниши-и-маркетплейсы/2026-06-18__Лидогенерация_для_медцентров_и_клиник_через_Яндекс.Директ_и_ВК_массовая_лидогене.txt	rZICwWkzGNk	2539	Ниши-и-маркетплейсы	Медицина-и-клиники	Лидогенерация для медцентров и клиник через Яндекс.Директ и ВК: массовая лидогенерация и brandformance-стратегия
/Users/n.scherbakov/vitamin-speaker-talks/work/../transcripts/Ниши-и-маркетплейсы/2025-08-06__Контекстная_реклама_для_стоматологии_в_Красноярске_195_лидов_по_1301_руб.txt	rZbOhsrbPCM	1584	Ниши-и-маркетплейсы	Медицина-и-клиники	Контекстная реклама для стоматологии в Красноярске: 195 лидов по 1301 руб
/Users/n.scherbakov/vitamin-speaker-talks/work/../transcripts/Ниши-и-маркетплейсы/2026-04-16__Директ_и_SEO_для_пластического_хирурга_по_150_лидов_в_месяц_на_дорогие_операции_.txt	VJ2sQNIWn4A	3276	Ниши-и-маркетплейсы	Медицина-и-клиники	Директ и SEO для пластического хирурга: по 150 лидов в месяц на дорогие операции и запись на полгода вперёд
/Users/n.scherbakov/vitamin-speaker-talks/work/../transcripts/Ниши-и-маркетплейсы/2025-09-11__Яндекс_Директ_300+_целевых_обращений_в_месяц_для_производителя_пластиковых_окон.txt	r9mg1VUBZuI	2776	Ниши-и-маркетплейсы	Производство-и-стройматериалы	Яндекс Директ: 300+ целевых обращений в месяц для производителя пластиковых окон
/Users/n.scherbakov/vitamin-speaker-talks/work/../transcripts/Ниши-и-маркетплейсы/2026-06-29__Новинки_Авито_Рекламы_2026.txt	pYXY75Bh2HI		Ниши-и-маркетплейсы	Авито	Новинки Авито Рекламы 2026
/Users/n.scherbakov/vitamin-speaker-talks/work/../transcripts/Ниши-и-маркетплейсы/2026-04-24__Возможности_направления_Авито_Спецтехника_продажа,_аренда,_мото_и_водный_транспо.txt	rVUk5kY-Gic	188	Ниши-и-маркетплейсы	Авито	Возможности направления «Авито Спецтехника»: продажа, аренда, мото и водный транспорт — тарифы и трафик
/Users/n.scherbakov/vitamin-speaker-talks/work/../transcripts/Ниши-и-маркетплейсы/2026-04-16__1000_лидов_из_ВКонтакте_для_сети_клиник_эстетической_косметологии_в_Санкт-Петерб.txt	VJ2sQNIWn4A	214	Ниши-и-маркетплейсы	Медицина-и-клиники	1000 лидов из ВКонтакте для сети клиник эстетической косметологии в Санкт-Петербурге
/Users/n.scherbakov/vitamin-speaker-talks/work/../transcripts/Ниши-и-маркетплейсы/2025-08-06__ВКонтакте_заявки_на_имплантацию_по_900_руб._Как_снизить_стоимость_в_несезон.txt	rZbOhsrbPCM	6049	Ниши-и-маркетплейсы	Медицина-и-клиники	ВКонтакте: заявки на имплантацию по 900 руб. Как снизить стоимость в несезон
/Users/n.scherbakov/vitamin-speaker-talks/work/../transcripts/Ниши-и-маркетплейсы/2026-03-26__SEO_для_собственника_что_работает_в_2026_и_как_не_переплачивать_подрядчикам.txt	SFh8IeQc42k	0	Ниши-и-маркетплейсы	SEO-и-органика	SEO для собственника: что работает в 2026 и как не переплачивать подрядчикам
/Users/n.scherbakov/vitamin-speaker-talks/work/../transcripts/Ниши-и-маркетплейсы/2025-07-03__Контекст_и_коллтрекинг_как_дилер_Lada_из_Самары_получает_200+_лидов_при_падающем.txt	7f_qKhk-GPs	6832	Ниши-и-маркетплейсы	Авто-и-дилеры	Контекст и коллтрекинг: как дилер Lada из Самары получает 200+ лидов при падающем спросе
/Users/n.scherbakov/vitamin-speaker-talks/work/../transcripts/Ниши-и-маркетплейсы/2026-02-12__Трафик_в_VK_для_онлайн-школы_омоложения_35_млн_выручки_со_средним_чеком_12_000_₽.txt	RTJ-ichIEDQ	7011	Ниши-и-маркетплейсы	Образование-и-онлайн-школы	Трафик в VK для онлайн-школы омоложения: 35 млн выручки со средним чеком 12 000 ₽
/Users/n.scherbakov/vitamin-speaker-talks/work/../transcripts/Ниши-и-маркетплейсы/2025-08-26__Как_взорвать_продажи_на_Авито_в_сезон_ажиотажа.txt	TpQobHSKh9c	4755	Ниши-и-маркетплейсы	Авито	Как взорвать продажи на Авито в сезон ажиотажа
/Users/n.scherbakov/vitamin-speaker-talks/work/../transcripts/Ниши-и-маркетплейсы/2026-04-24__Системное_продвижение_спецтехники_на_Авито_воронка,_контент,_продвижение_и_автом.txt	rVUk5kY-Gic	3007	Ниши-и-маркетплейсы	Авито	Системное продвижение спецтехники на Авито: воронка, контент, продвижение и автоматизация — кейсы агентства
/Users/n.scherbakov/vitamin-speaker-talks/work/../transcripts/Ниши-и-маркетплейсы/2026-03-26__Авито_как_основной_канал_лидогенерации_кейс_двух_автосалонов.txt	SFh8IeQc42k	8492	Ниши-и-маркетплейсы	Авто-и-дилеры	Авито как основной канал лидогенерации: кейс двух автосалонов
/Users/n.scherbakov/vitamin-speaker-talks/work/../transcripts/Ниши-и-маркетплейсы/2025-11-11__+17%_заявок_без_роста_бюджета_для_санатория_в_Ессентуках_через_околотематические.txt	xZ6t-IfaSP8	368	Ниши-и-маркетплейсы	Медицина-и-клиники	+17% заявок без роста бюджета для санатория в Ессентуках через околотематические запросы
/Users/n.scherbakov/vitamin-speaker-talks/work/../transcripts/Ниши-и-маркетплейсы/2025-07-03__Ozon_для_увеличения_узнаваемости_автобренда_LIVAN.txt	7f_qKhk-GPs	4336	Ниши-и-маркетплейсы	Авто-и-дилеры	Ozon для увеличения узнаваемости автобренда LIVAN
/Users/n.scherbakov/vitamin-speaker-talks/work/../transcripts/Ниши-и-маркетплейсы/2025-07-03__Как_снизили_количество_спама_в_Яндекс_Директ_на_30%_и_увеличили_конверсию_в_3_ра.txt	7f_qKhk-GPs	7883	Ниши-и-маркетплейсы	Авто-и-дилеры	Как снизили количество спама в Яндекс Директ на 30% и увеличили конверсию в 3 раза для дилера CHERY
/Users/n.scherbakov/vitamin-speaker-talks/work/../transcripts/Ниши-и-маркетплейсы/2026-06-18__10_ключевых_элементов_сайта_клиники_в_2026_году_юридические_требования_и_конверс.txt	rZICwWkzGNk	6257	Ниши-и-маркетплейсы	Медицина-и-клиники	10 ключевых элементов сайта клиники в 2026 году: юридические требования и конверсия
/Users/n.scherbakov/vitamin-speaker-talks/work/../transcripts/Ниши-и-маркетплейсы/2026-02-12__Продвижение_курсов_для_водителей_спецтехники_на_Авито_236_лидов_ниже_KPI.txt	RTJ-ichIEDQ	1573	Ниши-и-маркетплейсы	Образование-и-онлайн-школы	Продвижение курсов для водителей спецтехники на Авито: 236 лидов ниже KPI
/Users/n.scherbakov/vitamin-speaker-talks/work/../transcripts/Ниши-и-маркетплейсы/2026-02-04__Карты_в_2026_максимум_обращений_без_рекламного_бюджета_SEO,_упаковка_карточки,_о.txt	pW9-Rse-eXs	1	Ниши-и-маркетплейсы	Геосервисы-Карты-2ГИС	Карты в 2026: максимум обращений без рекламного бюджета — SEO, упаковка карточки, отзывы
/Users/n.scherbakov/vitamin-speaker-talks/work/../transcripts/Ниши-и-маркетплейсы/2026-03-26__Яндекс_Карты_в_2026_для_авто_максимум_обращений_без_рекламного_бюджета.txt	SFh8IeQc42k	1805	Ниши-и-маркетплейсы	Авто-и-дилеры	Яндекс Карты в 2026 для авто: максимум обращений без рекламного бюджета
/Users/n.scherbakov/vitamin-speaker-talks/work/../transcripts/Ниши-и-маркетплейсы/2026-02-12__16_млн_выручки_для_онлайн-школы_рисования_через_таргет_ВКонтакте.txt	RTJ-ichIEDQ	346	Ниши-и-маркетплейсы	Образование-и-онлайн-школы	16 млн выручки для онлайн-школы рисования через таргет ВКонтакте
/Users/n.scherbakov/vitamin-speaker-talks/work/../transcripts/Ниши-и-маркетплейсы/2025-11-05__Рекламный_кабинет_Авито_Рекламы_как_запустить_эффективную_кампанию.txt	VxGVgP-i9dk	249	Ниши-и-маркетплейсы	Авито	Рекламный кабинет Авито Рекламы: как запустить эффективную кампанию
/Users/n.scherbakov/vitamin-speaker-talks/work/../transcripts/Ниши-и-маркетплейсы/2025-10-02__Как_снизили_стоимость_лида_в_2_раза_и_запустили_3_новых_канала_за_4_месяца_для_М.txt	DhMzEoAUdeE	1660	Ниши-и-маркетплейсы	Финансы-и-финтех	Как снизили стоимость лида в 2 раза и запустили 3 новых канала за 4 месяца для МФО
/Users/n.scherbakov/vitamin-speaker-talks/work/../transcripts/Ниши-и-маркетплейсы/2025-09-11__Яндекс_Директ_9_продаж_навесных_фасадных_систем_за_месяц.txt	r9mg1VUBZuI	412	Ниши-и-маркетплейсы	Производство-и-стройматериалы	Яндекс Директ: 9 продаж навесных фасадных систем за месяц
/Users/n.scherbakov/vitamin-speaker-talks/work/../transcripts/Ниши-и-маркетплейсы/2025-11-14__Системный_геомаркетинг_в_Яндекс.Картах_SEO-ключи,_контент_карточки_и_работа_с_от.txt	aBiRIqmqXcw	228	Ниши-и-маркетплейсы	Геосервисы-Карты-2ГИС	Системный геомаркетинг в Яндекс.Картах: SEO-ключи, контент карточки и работа с отзывами
/Users/n.scherbakov/vitamin-speaker-talks/work/../transcripts/Ниши-и-маркетплейсы/2025-10-02__300%_окупаемости_и_14+_млн_продаж_за_месяц_во_ВКонтакте_для_онлайн-школы_по_зара.txt	DhMzEoAUdeE	3982	Ниши-и-маркетплейсы	Образование-и-онлайн-школы	300% окупаемости и 14+ млн продаж за месяц во ВКонтакте для онлайн-школы по заработку на криптовалюте
/Users/n.scherbakov/vitamin-speaker-talks/work/../transcripts/Ниши-и-маркетплейсы/2025-09-11__Яндекс_Директ_и_Авито_1000+_лидов_за_сезон_для_оптового_магазина_стройматериалов.txt	r9mg1VUBZuI	1640	Ниши-и-маркетплейсы	Производство-и-стройматериалы	Яндекс Директ и Авито: 1000+ лидов за сезон для оптового магазина стройматериалов
/Users/n.scherbakov/vitamin-speaker-talks/work/../transcripts/Ниши-и-маркетплейсы/2026-03-17__B2B_в_Яндекс.Директе_как_отсечь_мусорный_трафик,_удвоить_заявки_и_снизить_их_сто.txt	2mFMNQrt98U	4009	Ниши-и-маркетплейсы	Производство-и-стройматериалы	B2B в Яндекс.Директе: как отсечь мусорный трафик, удвоить заявки и снизить их стоимость (фасадные системы)
/Users/n.scherbakov/vitamin-speaker-talks/work/../transcripts/Ниши-и-маркетплейсы/2026-04-16__Как_снизить_стоимость_лида_в_стоматологии_в_2_раза_и_получить_190+_заявок_в_меся.txt	VJ2sQNIWn4A	8272	Ниши-и-маркетплейсы	Медицина-и-клиники	Как снизить стоимость лида в стоматологии в 2 раза и получить 190+ заявок в месяц за счёт правильной воронки платного трафика
/Users/n.scherbakov/vitamin-speaker-talks/work/../transcripts/Ниши-и-маркетплейсы/2025-09-11__Авито_рост_прибыли_на_150%_и_снижение_стоимости_лида_вдвое_для_онлайн-магазина_с.txt	r9mg1VUBZuI	7743	Ниши-и-маркетплейсы	Производство-и-стройматериалы	Авито: рост прибыли на 150% и снижение стоимости лида вдвое для онлайн-магазина стройматериалов
/Users/n.scherbakov/vitamin-speaker-talks/work/../transcripts/Ниши-и-маркетплейсы/2026-07-01__Продвижение_с_помощью_Авито_Рекламы_отличие_от_Avito_Pro,_баннерная_и_видеорекла.txt	m5OLkZn9DpA	2426	Ниши-и-маркетплейсы	Авито	Продвижение с помощью Авито Рекламы: отличие от Avito Pro, баннерная и видеореклама, настройка кабинета, CPC/CPM, конструктор аудитории и новые таргетинги (B2B), кейсы
/Users/n.scherbakov/vitamin-speaker-talks/work/../transcripts/Ниши-и-маркетплейсы/2025-10-02__Как_за_год_увеличили_трафик_научного_финансового_онлайн-журнала_на_276%_через_Ди.txt	DhMzEoAUdeE	3028	Ниши-и-маркетплейсы	Контекст-и-Яндекс-Директ	Как за год увеличили трафик научного финансового онлайн-журнала на 276% через Директ и LAL-аудитории
/Users/n.scherbakov/vitamin-speaker-talks/work/../transcripts/Ниши-и-маркетплейсы/2025-07-10__Увеличение_продаж_с_помощью_ИИ_автоматизация_клиентского_сервиса_на_маркетплейса.txt	ZTIqztHb0NQ	507	Ниши-и-маркетплейсы	Маркетплейсы-и-ритейл-медиа	Увеличение продаж с помощью ИИ: автоматизация клиентского сервиса на маркетплейсах
/Users/n.scherbakov/vitamin-speaker-talks/work/../transcripts/Ниши-и-маркетплейсы/2026-05-25__Креатив,_мониторинг_и_сегментирование_для_трафика_кейсы_по_глемпингу_и_недвижимо.txt	D5L2zfPmss0	3754	Ниши-и-маркетплейсы	Недвижимость-и-девелопмент	Креатив, мониторинг и сегментирование для трафика: кейсы по глемпингу и недвижимости
/Users/n.scherbakov/vitamin-speaker-talks/work/../transcripts/Ниши-и-маркетплейсы/2025-08-06__ПромоСтраницы_для_Института_базальной_имплантологии_снижение_стоимости_заявки_в_.txt	rZbOhsrbPCM	5245	Ниши-и-маркетплейсы	Медицина-и-клиники	ПромоСтраницы для Института базальной имплантологии: снижение стоимости заявки в 2 раза
/Users/n.scherbakov/vitamin-speaker-talks/work/../transcripts/Ниши-и-маркетплейсы/2026-03-04__Как_продвигать_B2B-производство_на_Авито._Кейс_200_лидов_для_производителя_промы.txt	ZHl6bM3nr1U	6581	Ниши-и-маркетплейсы	Производство-и-стройматериалы	Как продвигать B2B-производство на Авито. Кейс: 200 лидов для производителя промышленного оборудования
/Users/n.scherbakov/vitamin-speaker-talks/work/../transcripts/Ниши-и-маркетплейсы/2025-09-11__Яндекс_Директ_и_расширенные_фиды_снижение_цены_лида_в_3_раза_для_магазина_стройм.txt	r9mg1VUBZuI	6601	Ниши-и-маркетплейсы	Производство-и-стройматериалы	Яндекс Директ и расширенные фиды: снижение цены лида в 3 раза для магазина стройматериалов
/Users/n.scherbakov/vitamin-speaker-talks/work/../transcripts/Ниши-и-маркетплейсы/2025-11-14__Витамины_для_увеличения_продаж_на_Яндекс.Картах_база_с_нуля_и_чек-лист_оформлени.txt	aBiRIqmqXcw	2929	Ниши-и-маркетплейсы	Геосервисы-Карты-2ГИС	Витамины для увеличения продаж на Яндекс.Картах: база с нуля и чек-лист оформления карточки
/Users/n.scherbakov/vitamin-speaker-talks/work/../transcripts/Ниши-и-маркетплейсы/2026-04-23__Как_без_рекламного_бюджета_растить_клиентов_с_Яндекс_Карт_рейтинг_конкурентов,_S.txt	GtBZs4I1VlY	1825	Ниши-и-маркетплейсы	Геосервисы-Карты-2ГИС	Как без рекламного бюджета растить клиентов с Яндекс Карт: рейтинг конкурентов, SEO карточки, контент, приоритетное размещение и работа с отзывами и рейтингом
/Users/n.scherbakov/vitamin-speaker-talks/work/../transcripts/Аналитика-и-юнит-экономика/2025-07-09__Big_Data_Big_Impact_в_контекстной_и_таргетированной_рекламе.txt	n3DFlyOiTxc	4298	Аналитика-и-юнит-экономика	Сквозная-аналитика-и-атрибуция	Big Data — Big Impact в контекстной и таргетированной рекламе
/Users/n.scherbakov/vitamin-speaker-talks/work/../transcripts/Аналитика-и-юнит-экономика/2026-07-07__Как_из_метрик_GEO_добраться_до_реальных_денег_видимость_бренда_в_ИИ-моделях,_про.txt	z9j9PjV_PMQ	3779	Аналитика-и-юнит-экономика	Сквозная-аналитика-и-атрибуция	Как из метрик GEO добраться до реальных денег: видимость бренда в ИИ-моделях, прогнозирование трафика и выручки, окупаемость канала продвижения в нейропоиске
/Users/n.scherbakov/vitamin-speaker-talks/work/../transcripts/Аналитика-и-юнит-экономика/2026-02-10__Как_снизить_стоимость_лида_в_Яндекс.Директе_для_B2B-производителя.txt	lhCmtQwHpe0	217	Аналитика-и-юнит-экономика	Производство-и-стройматериалы	Как снизить стоимость лида в Яндекс.Директе для B2B-производителя
/Users/n.scherbakov/vitamin-speaker-talks/work/../transcripts/Аналитика-и-юнит-экономика/2025-07-29__Синергия_SEO_и_контекста_в_автобизнесе_больше_лидов_за_те_же_деньги.txt	-_wkJemdI6k	3269	Аналитика-и-юнит-экономика	Авто-и-дилеры	Синергия SEO и контекста в автобизнесе: больше лидов за те же деньги
/Users/n.scherbakov/vitamin-speaker-talks/work/../transcripts/Аналитика-и-юнит-экономика/2026-06-10__Возможности_Callibri_для_маркетинга_в_медицине_каналы_обращений_и_коллтрекинг.txt	NkBYdhly-Go	378	Аналитика-и-юнит-экономика	Медицина-и-клиники	Возможности Callibri для маркетинга в медицине: каналы обращений и коллтрекинг
/Users/n.scherbakov/vitamin-speaker-talks/work/../transcripts/Аналитика-и-юнит-экономика/2026-01-26__Оперативная_аналитика_в_B2B_как_оценивать_маркетинг_при_долгом_цикле_сделки.txt	cKWCavR5nl4	232	Аналитика-и-юнит-экономика	Сквозная-аналитика-и-атрибуция	Оперативная аналитика в B2B: как оценивать маркетинг при долгом цикле сделки
/Users/n.scherbakov/vitamin-speaker-talks/work/../transcripts/Аналитика-и-юнит-экономика/2025-10-15__Как_увеличить_конверсии_с_помощью_омниканальной_системы_управления_коммуникациям.txt	dNyUJjrE-ww	3654	Аналитика-и-юнит-экономика	Email-CRM-и-рассылки	Как увеличить конверсии с помощью омниканальной системы управления коммуникациями
/Users/n.scherbakov/vitamin-speaker-talks/work/../transcripts/Аналитика-и-юнит-экономика/2026-06-11__ТОП-5_когнитивных_искажений_в_анализе_данных_рекламы_парадокс_Симпсона,_структур.txt	tBmCEejTmHM	2013	Аналитика-и-юнит-экономика	Сквозная-аналитика-и-атрибуция	ТОП-5 когнитивных искажений в анализе данных рекламы: парадокс Симпсона, структурный сдвиг, древовидный обход, искажение исключения, закон инструмента
/Users/n.scherbakov/vitamin-speaker-talks/work/../transcripts/Аналитика-и-юнит-экономика/2026-06-11__Сколько_стоит_клиент_юнит-экономика,_CPL,_CAC,_маржинальный_LTV_и_точка_безубыто.txt	tBmCEejTmHM	377	Аналитика-и-юнит-экономика	Юнит-экономика-и-бюджеты	Сколько стоит клиент: юнит-экономика, CPL, CAC, маржинальный LTV и точка безубыточности
/Users/n.scherbakov/vitamin-speaker-talks/work/../transcripts/Аналитика-и-юнит-экономика/2026-06-25__Почему_Директ_даёт_заявки,_но_не_даёт_продаж_система_оптимизации_трёхмесячными_с.txt	VCfJw0HqFj0	352	Аналитика-и-юнит-экономика	Сквозная-аналитика-и-атрибуция	Почему Директ даёт заявки, но не даёт продаж: система оптимизации трёхмесячными спринтами с одним KPI, юнит-экономика и ABC-анализ продуктов, сквозная аналитика и единая атрибуция, дашборды в Power BI под конкретную цель
/Users/n.scherbakov/vitamin-speaker-talks/work/../transcripts/Аналитика-и-юнит-экономика/2025-09-25__Ловушка_дешёвых_лидов_почему_отключили_самый_дешёвый_канал._Кейс_B2B-сервиса_в_с.txt	64OarXGR7lI	4216	Аналитика-и-юнит-экономика	Стратегия-и-медиапланирование	Ловушка дешёвых лидов: почему отключили самый дешёвый канал. Кейс B2B-сервиса в стройке
/Users/n.scherbakov/vitamin-speaker-talks/work/../transcripts/Аналитика-и-юнит-экономика/2026-03-26__Как_автобизнесу_управлять_трафиком_от_заявок_к_реальной_прибыли_(сквозная_аналит.txt	SFh8IeQc42k	3960	Аналитика-и-юнит-экономика	Авто-и-дилеры	Как автобизнесу управлять трафиком: от заявок к реальной прибыли (сквозная аналитика)
/Users/n.scherbakov/vitamin-speaker-talks/work/../transcripts/Аналитика-и-юнит-экономика/2026-04-10__Как_связать_рекламу,_CRM_и_продажи.txt	O5TMzNqM7ts		Аналитика-и-юнит-экономика	Email-CRM-и-рассылки	Как связать рекламу, CRM и продажи
/Users/n.scherbakov/vitamin-speaker-talks/work/../transcripts/Аналитика-и-юнит-экономика/2026-06-03__Как_автобизнесу_управлять_трафиком_в_2026_году_смещение_фокуса_с_трафика_на_приб.txt	-dMt6AhJ8eA	369	Аналитика-и-юнит-экономика	Авто-и-дилеры	Как автобизнесу управлять трафиком в 2026 году: смещение фокуса с трафика на прибыль и сквозную аналитику в условиях роста отказов по автокредитам
/Users/n.scherbakov/vitamin-speaker-talks/work/../transcripts/Аналитика-и-юнит-экономика/2025-12-17__Кто_не_анализирует,_тот_плох_работа_с_отзывами_и_обратной_связью_как_точка_роста.txt	vDgfPruSPIU	1630	Аналитика-и-юнит-экономика	Стратегия-и-медиапланирование	Кто не анализирует, тот плох: работа с отзывами и обратной связью как точка роста
/Users/n.scherbakov/vitamin-speaker-talks/work/../transcripts/Аналитика-и-юнит-экономика/2025-12-10__Комплексный_подход_к_инструментам_Яндекс_Директа_кейсы_агентской_практики.txt	4VzgBPUTnWg	6274	Аналитика-и-юнит-экономика	Контекст-и-Яндекс-Директ	Комплексный подход к инструментам Яндекс Директа: кейсы агентской практики
/Users/n.scherbakov/vitamin-speaker-talks/work/../transcripts/Аналитика-и-юнит-экономика/2026-07-22__Сквозная_аналитика_и_атрибуция_где_ломается_путь_клиента_и_как_считать_вклад_кан.txt	WKhNgjofKew	3990	Аналитика-и-юнит-экономика	Сквозная-аналитика-и-атрибуция	Сквозная аналитика и атрибуция: где ломается путь клиента и как считать вклад каналов в выручку и LTV
/Users/n.scherbakov/vitamin-speaker-talks/work/../transcripts/Аналитика-и-юнит-экономика/2026-06-11__Аналитика_коммуникаций_и_звонков_недооценённый_пласт_данных_для_снижения_стоимос.txt	tBmCEejTmHM	3921	Аналитика-и-юнит-экономика	Сквозная-аналитика-и-атрибуция	Аналитика коммуникаций и звонков: недооценённый пласт данных для снижения стоимости привлечения и роста продаж
/Users/n.scherbakov/vitamin-speaker-talks/work/../transcripts/Аналитика-и-юнит-экономика/2026-04-14__Заявки_есть,_а_продаж_с_них_нет_где_на_стыке_маркетинга,_продукта_и_продаж_теряю.txt	5w7ROfd3oqs	125	Аналитика-и-юнит-экономика	Стратегия-и-медиапланирование	Заявки есть, а продаж с них нет: где на стыке маркетинга, продукта и продаж теряются деньги
